paperId,title,abstract
2b462aaec679f6882985c54a27393428a3d53f96,an opensource active learning curriculum for data science in engineering,"This work provides open-source content for an active learning curriculum in data science. The scope of the content is sufficient for a full-semester introduction to scientifically reproducible statistical computation, data wrangling, visualization, basic statistical literacy, and data-driven modeling. The content is broken into short exercises that introduce new concepts, and longer challenges that encourage students to develop those skills in an open-ended context."
0414e0cc9881a28b1db9585b271f9a9a577ff506,data science education programmes in middle eastern institutions a survey study,"In response to the current trends in dealing with data in academia, various research institutions and commercial entities around the world are building new programmes to fill the gaps in workforce demand in specific disciplines, including data curation, big data, data management, data science and data analytics. Thus, the aim of the present study was to reveal the reality of data science education in the Middle East and to determine the opportunities and challenges for teaching data science in the region. Thirteen countries in the Middle East were offering 48 data science programmes at the time of the study. The results reveal that these data science programmes significantly use the words ‘data’ and ‘analytics’ in their names. With regard to the academic affiliations of the data science programmes, the study found that they are offered in a variety of schools, especially computer science, information technology and business. Moreover, the study found that computer science is the dominant trend in the programmes. Data science programmes have a significant overlap with other programmes, especially statistics and computer science, because of the interdisciplinary nature of this field. Data science schools in the Middle East differ in terms of their programme titles, programme descriptions, course catalogues, curriculum structures and course objectives. Broadly, this study may be useful for those who are seeking to establish a data science programme or to strengthen data science curricula at both the undergraduate and postgraduate levels."
78a0158a5bb51786142f79f494648f51070da327,accelerating the appropriate adoption of artificial intelligence in health care protocol for a multistepped approach,"Background Significant investments and advances in health care technologies and practices have created a need for digital and data-literate health care providers. Artificial intelligence (AI) algorithms transform the analysis, diagnosis, and treatment of medical conditions. Complex and massive data sets are informing significant health care decisions and clinical practices. The ability to read, manage, and interpret large data sets to provide data-driven care and to protect patient privacy are increasingly critical skills for today’s health care providers. Objective The aim of this study is to accelerate the appropriate adoption of data-driven and AI-enhanced care by focusing on the mindsets, skillsets, and toolsets of point-of-care health providers and their leaders in the health system. Methods To accelerate the adoption of AI and the need for organizational change at a national level, our multistepped approach includes creating awareness and capacity building, learning through innovation and adoption, developing appropriate and strategic partnerships, and building effective knowledge exchange initiatives. Education interventions designed to adapt knowledge to the local context and address any challenges to knowledge use include engagement activities to increase awareness, educational curricula for health care providers and leaders, and the development of a coaching and practice-based innovation hub. Framed by the Knowledge-to-Action framework, we are currently in the knowledge creation stage to inform the curricula for each deliverable. An environmental scan and scoping review were conducted to understand the current state of AI education programs as reported in the academic literature. Results The environmental scan identified 24 AI-accredited programs specific to health providers, of which 11 were from the United States, 6 from Canada, 4 from the United Kingdom, and 3 from Asian countries. The most common curriculum topics across the environmental scan and scoping review included AI fundamentals, applications of AI, applied machine learning in health care, ethics, data science, and challenges to and opportunities for using AI. Conclusions Technologies are advancing more rapidly than organizations, and professionals can adopt and adapt to them. To help shape AI practices, health care providers must have the skills and abilities to initiate change and shape the future of their discipline and practices for advancing high-quality care within the digital ecosystem. International Registered Report Identifier (IRRID) PRR1-10.2196/30940"
34f135fe333b2054b1ede8f3a7e22ac1c357bb39,who what when and how changing the undergraduate statistics curriculum a discussion of mere renovation is too little too late,"First, and foremost, we largely agree with the underlying themes presented by Professor Cobb: the need for a curriculum that attracts, inspires and engages students preparing them for the data and analysis questions they will face in their future; that the curriculum of statistics needs to evolve to include more modern tools; our profession (and discipline) is in danger of being superseded by computer science, business analytics and bioinformatics; and the need for a curriculum that is dynamic in the face of the evolving role of data science, mathematics and computing. The manuscript is a provocative and interesting piece that generated a good conversation between us and we expect that it will do the same for our colleagues. The four threads outlined are particularly noteworthy and the analogy to the fast food industry is chillingly accurate. With all that said, the manuscript raised several intertwined questions about the implications of such a dramatic shift to the curriculum. These can be summarized in three main discussion points. The first is on the role of curriculum, the second is a question of scale and the third is on the topic of competition and collaboration. As described by Professor Cobb, historically intro courses were based on sampling distribution theory and required some mathematical chops to grasp the probabilistic and statistical rationale. Applications with real data were a secondary consideration and many statistical results were taught as a mathematical recipe for different types of theoretical data. Although the standard intro course has evolved to a more data driven approach and to include various computing techniques, the same build up from probability through inference is typically taught. Before we can completely abandon this approach, we need to address a fundamental question: What is the role of introductory statistics classes in the curriculum? From our perspective, our introductory courses serve three distinct clientele: all students (think the general public), statistical doers (majors requiring skills with data and analysis—the sciences) and proto-statisticians (those majoring in statistics, mathematics or computer science or who may get an advanced degree in the area). The teaching goals for each of these groups can be quite different and can be summarized as literacy, rationale and comprehension, respectively. The discussed revolution of the curriculum appears to largely concentrate on the rationale of statistics, moving to a more intuitive algorithmic approach, which in our mind largely serv es"
8404188be65d481aa8c9f51e7f54dc5a88a87f1f,jupyter for teaching data science,"There has been a recent evolution of cloud-based tools that allow for easy and powerful ways for students to access the industry standard data science toolkit from within a browser window. Jupyter notebooks were originally developed for sharing of scientific results and reproducible open science. However, when delivered through a cloud-based server, they have huge benefits for teaching, including removing the need to install any software locally or require any specific machine to be used by students. The use of teaching Jupyterhubs to date, both for introductory to Data Science courses, as well as more advanced topics is growing rapidly. We would like to have a conversation about how to use Jupyterhubs and teaching Jupyter notebooks from a variety of instructors and institutions. We are also interested in how to provide these types of resources to additional educational settings who may be more resource constrained."
b9fdc3f315c9fd4133ee561d35460bf236ed90dd,upskilling it professionals a mooc for the data science and iot domains,"Given the overall Data Science and IoT impact on the European economy – the impact of the European Data Market on the EU economy as a whole exceeded the threshold of €400 Billion in 2019 – there is a constant demand for experts at both domains. Although many training programs exist at different levels of education (i.e. higher education, VET) a skills gap in the domains of Data Science and IoT is observed. We present a MOOC for Data Science and IoT co-developed by academics and enterprises, as part of the SEnDIng vocational education and training program. The MOOC has been developed based on a modular multidisciplinary curriculum and has been positively evaluated by the trainees."
abe9fd0de0a1c025f7e7909e08d3382559d7931c,research on the construction of data science curriculum system in agricultural universities,"With the continuous development of big data technology and its wide application in all walks of life, big data is the official national strategy. However, innovation talents who can master and use the big data technology, are still scarce resource. Therefore, cultivating talents related big data has become the most pressing problem. Facing the current situation and challenges, the necessity and urgency of establishing courses and majors related to big data in universities is introduced in the paper. The concept and theoretical basis of Data science are explained. Combined with the specialty of Agricultural University of Hebei, undergraduate professional orientation and personnel training schemes with agricultural big data needs and its construction contents are explored. And finally the reformation of teaching mode for big data requirements are proposed at the aspects of teaching, experiment, practice and research of data science."
bb1db02a57615557f8d2b2f91467d1d7f626ee7f,new collaboration for new education libraries in the mooresloan data science environments,"In 2014, the Gordon and Betty Moore Foundation and the Alfred P. Sloan Foundation partnered to invest $37.8 million across three US universities to build what they called Data Science Environments in order to “demonstrate how an institution-wide commitment to data science can deliver dramatic gains in scientific productivity and lead to significant new discoveries.”1 The Moore-Sloan Data Science Environments (MSDSE) were a five-year experiment “to better understand how best to bring together interdisciplinary people within institutional environments in order to provide them with the resources, freedom, and interconnected networks necessary for science to flourish.” As that five-year experiment and its funding wind down, how can these and other research institutions—and their libraries—advance data science education? What did the MSDSE sites learn about the pedagogical relationship between data science methods and traditional disciplines, and intra-institutional partnerships? ARL staff spoke with key personnel at the three MSDSE sites: New York University (NYU), UC Berkeley, and the University of Washington (UW)."
dc34d533f4c07df81be8666d4d24323be43789d9,an innovative interdisciplinary undergraduate data science program pathways and experience,"The paper is part of the Difference Makers Track of FIE 2020.Many institutions of higher learning are in the process of defining and implementing Data Science programs. The emerging field is revolutionizing scientific discovery and many industries. Broad availability of data sets and emerging analytical techniques for their processing are changing our economies and societies. While there is a broad agreement about underlying principles in this new discipline, defining data science as a pedagogically independent discipline has proven to be a challenge.In this paper, we present the university-wide effort that led to the creation of a new undergraduate interdisciplinary Data Science program. In particular, we point to the critical role of inclusive pedagogical design and broadening participation criteria in program development. Current and projected job market data clearly indicate that data science programs need to expand traditional STEM workforce and attract students with varying backgrounds and degrees or preparation. Such a focus has led to a broad agreement across our campus regarding the new program and its curriculum."
b781c160e82ba3bbb2569c6313b336df5f5c4822,analysis of factors causing the product purchased by consumers based on data on the sale of goods in a market place in indonesia,"Starting from the success of giant web service companies as well as Google and Facebook in managing and utilizing unstructured data in the form of consumer generated media and click stream in a very large volume, a concept known as Big Data then became the center attention in the world of information technology. The fact also shows that more and more organizations in the world, whether private companies or government agencies, have difficulty managing data whose volumes are growing and their types are increasingly complex. They have to organize and analyze these data, and they must find the meaning or value of the ever-expanding and increasingly complex data pile, which is said to have exceeded the capability of conventional data processing applications to process it. The condition of this kind of data is also categorized as Big Data, which is interpreted as a set of data in a very large number of challenges lies in how the data should be stored, how to search in the pile of data, how to distribute it, how to visualize it, and how the data should be analyzed. The long-term goal of IbKIK's proposed program is the establishment of a startup company in the field of analytic data from the world of campus directly. Within the planned three-year period, it is desirable that the company be financially self-sufficient by being a data analytics consultant and also creating a sophisticated and advanced Big Data Analytic application platform product. The advantages possessed when the company started from the academic world is the quantity and quality of human resources as intellectual actors can be selected quickly and accurately. Especially with the synchronization between the curriculum content that is taught with its implementation directly through the program IbKIK become useful products and economic value. From the academic point of view, the desired outcomes are from this program published several journals and proceedings of national and international scale, the publication of textbooks, getting HKI, and publications in the mass media. Also, with the success of this company can produce a derivative company engaged in other areas that are still related as a supporter of the business. The product output of the community service activity that has been done for the first year of the planned three years period is the establishment of a Product Information System Sold on E-Commerce Transactions at Market Place. Also, has been established research unit as the forerunner of the business unit under the auspices of the Faculty of Computer Science and Information Technology University of Sumatera Utara under the name Data Science Research Group."
f98a1e23b85ced985db16e38a91c8c2f7998f056,valuation challenges in statistics and data science curricula,"In my editorial in the first issue this year, I wrote of the similarities in advocacy for, and descriptions of, data science and statistics, and that data science fervour is opportunity for the whole statistical community to re-affirm long-term principles of authentic teaching of statistical thinking and problem-solving to reflect the practice of statistics and learning from data. Readers may be aware of the International Data Science in Schools Project (IDSSP) www.idssp.org and may have read the draft curriculum frameworks for Units 1 and 2. Some readers may have provided feedback in response to the consultation call at http://www.idssp.org/ pages/consultation.html. The draft curricula are called frameworks because they are intended to guide, and inspire, the writing, resourcing, and teaching of curricula at either senior school or introductory tertiary levels, appropriate for local conditions. Hence, the emphasis is on framing approaches to content, content pedagogy, sequencing, and learning experiences. Most of Unit 1 will be familiar to all those involved in statistics education advocacy and developments in teaching practice over the past few decades. The approach and key elements of Unit 1 can be described by the following:"
046e80639e6166ecdc9704e5d4915253e8c0f8a0,just simulate it introducing computing through simulation studies in a second statistics course,"Introductory data science courses provide students with a computational foundation beyond traditional introductory courses. Even in the intro stats course, many students are using R to support their coursework rather than applet or “point-and-click” software systems. Introducing computation earlier in the statistics and data science curriculum enables students to work deeper and sooner with real data sets. Changes in early statistics and data science education have a ripple effect across the curriculum. As the introductory courses are modernized, the later courses must change too. The class described in this paper is a second-semester statistical modeling course with a modern, post-data science flair. Regression models are introduced separately (multiple regression, Poisson regression, logistic regression) before being generalized as the generalized linear model (GLM). In this class, learners studied the patterns and behaviors of these models through targeted labs leaning heavily on simulated data. This course emphasizes the development of statistical intuition through hands-on learning experiences, rather than a set of rules for each situation."
9662542f7c2ba4a2c1db36ad1b32ba9f7caa7670,professional development for high school computer science teachers on data science through a feminist lens,"This Research-to-Practice Work in Progress paper presents a recent professional development for high school computer science teachers. The court system increasingly relies on algorithms to rate a criminal defendant's likelihood of recidivism. These algorithms utilize machine learning models tuned on biased datasets, resulting in false assessments. There are several other alerting examples of how a software engineer's personal bias affects their design and development of technology. This bias leads to poor usability of technology for underserved groups. Data science applies machine learning on massive datasets to invent new technology to improve everyday life from healthcare to consumer needs. Designing and developing data science solutions for a diverse population requires an unbiased approach. Data feminism, which emerges from the intersecting fields of data science and feminist theory, presents a methodology to solve data science problems given three principles: 1) invent new ways to represent data unknowns, 2) invent new ways to reference the material economy behind the data, 3) make dissent possible. In this paper, we present a case study on a week-long online professional development for computer science high school teachers on data science using a data feminist lens. We discuss the data science tools and technology taught during the weeklong event. We share examples of the data feminism principles and class exercises. The computer science teachers also participated in community building activities. The culminating weeklong challenge was to analyze an earthquake dataset, which included themes of socioeconomic disparity within a city. The teachers worked in teams to explore this dataset with the new data science techniques and recommend resource management solutions for a city's earthquake response. In this paper, we explore the question: how the participating computer science high school teachers incorporate data feminism into their data science pipeline? We analyze the audio transcripts collected during the week to create visual analytics on our findings. We consider the impacts of culturally responsive approaches to computer science K-12 curriculum and future professional development in this space."
193d41f267c3ebbc8c8142be6efc59bbe2745910,curriculum review and education in higher education in zimbabwe a review of textiles and clothingrelated programs,"With the Zimbabwe Ministry of Higher, Science, and Tertiary Education (ZMHSTE) implementing the doctrine Education 5.0, there was an emphasis on curriculum review to align programs with the objectives of the doctrine. The main goal of the study was to examine areas in which the content of the curriculum should be focused on Textiles and Clothing related disciplines. As research methods, a qualitative analysis of literature search was conducted during a period of Fulbright scholar study at a US institution to compare content offered in textiles and clothing-related programs. The outcome of the study declares the areas such as exponential disruptive technologies in the textiles and clothing integrated enterprise, brand innovation, supply chain management, data science in the curriculum, and sustainable design and manufacturing as gap areas that were not thoroughly included in the existing programs in Zimbabwe. These content areas should be considered as part of the review to align the programs with the essence of Education 5.0."
7b2fe0a803baf683f5c5b5752e50ced472e28151,projx diversifying data science course projects by student background and interests,"A key challenge to a data science program is how to tailor its curriculum to accommodate the needs and interests of students with diverse backgrounds. To address this challenge, we propose Proj4X, a model for diversifying the topics and structures of course projects based on student background and interests. Our study shows that the model can greatly foster the collaboration among the students and motivate them in acquiring the necessary knowledge and skills for solving a great variety of real-world problems ranging from COVID-19, CO2 emission, to wildlife diversity."
262170cc314e7e07544b0ce89425e2da72cc69fc,development of data science education curriculum to foster intellectual information creativity,"Technology has certainly played a role in our ability to collect and store mountains of data on everything from traffic patterns, shopping habits and health outcomes. And, advances in algorithms and computing power have allowed us to analyse this data more quickly. But data is only
 as useful as the questions being asked and analysed. For this reason, researchers at Aichi University of Education in Japan are working to revamp the way data analysis and statistics are taught to students. Their goal is to provide students with a better understanding of the power of data
 and statistical analyses and go beyond simply calculating stats and returning the correct answers on exams. Professor Kazuhiro Aoyama is working with colleagues, including Professor Yoshinori Fujii of University of Miyazaki and Professor Yuichi Oguchi of Ibaraki University, to develop
 a new educational curriculum for data analysis and statistics and test it in classrooms all over Japan. The goal of the new curriculum being tested in classrooms revolves around a concept called intellectual information creativity. This concept reflects a student's ability to use
 their imagination when confronted with a dataset in order to make sense of and interpret the characteristics of the data. In an era when data processing can be done quickly with software, it is necessary for human beings to find meaning from data and education should teach students to engage
 in activities to discover new information."
3e18b3a39e515a7e9fb876d4861b8808ecee03b9,ict enabled tvet education a systematic literature review,"Economies of the world and workforce level of skills are changing rapidly. Industrial revaluations and knowledge economies have raised the demand for a knowledgeable and digitally equipped skilled workforce. Technical and Vocational Education and Training (TVET) is an educational stream that provides vocational skills to youth and produces a skilled workforce for the industry. The role of Information and Communication Technologies (ICT) in the TVET pedagogy, training delivery, teachers training, curriculum, and labs is need of the day to meet current era challenges. In the TVET education training cycle, the level of ICT enablement is required to be reviewed. This Systematic Literature Review (SLR) evaluates literature for innovation of ICT in TVET education for the last ten years. This study aims to identify and present ICT-based technology innovations, research, and applications used in TVET training cycle system components/functional areas to identify gaps for future research directions/agenda. This gap identification will help (i) TVET training institutes to upgrade their teachers, curriculum, labs and, equipment, (ii) policymakers to devise technology-oriented skilled workforce development policies, (iii) to provide guidelines to industry, researchers, and academics to focus on gaps to address future challenges of workforce development. Based on the search string, we found 2,445 relevant documents and after applying quality assurance and inclusion/exclusion criteria, finally, 134 documents were selected for the study and analyzed. The result of this systematic literature review identifies that ICT technologies and application dispersion into TVET training cycle system components/functional areas is very low particularly in monitoring and evaluation, career guidance and job placement, trainee’s assessment, and teacher’s training. TVET Technology index suggests that much focus is needed on IoT, Robotics, Data Science, Artificial intelligence, cloud computing, and other similar technology induction to all TVET training."
08d63f344611794065246848f1048b95e8d657e7,using inquirybased learning in engineering statistics courses,"Many engineering students struggle with a first course in statistics. One of the reasons for this is that statistics differs from “traditional” mathematics curriculum, such as calculus and differential equations. Merely giving students problem sets does not teach them to think in a particular fashion, as statistics problems require the assimilation of more varied information than using formulas or even applying those formulas to situational (story) problems to solve for a particular variable or variables. Data rarely conforms to contrived values, so the student's ability to critically think and make decisions is of paramount importance. Since statistics is different from a traditional mathematics discipline, we feel it is necessary to differentiate instruction from a traditional mathematics class. Because statistics and data science requires considerable decision-making processes and analytical ability, we feel that elements of inquiry-based learning will be beneficial to students. These inquiry-based lessons will be provided in the form of POGIL, or Process-Oriented Guided Inquiry Learning, activities designed to lead small groups of students through specific material within a specific subject domain."
18347dbf94894ec6913f20d27c5f383dab7094f9,a bioinformatics approach for exploring textprocessing calculating protein weights nifty assignment,"Even in today's big data, database world, data processing requires extensive use of sequential text files for managing the I/O needs of a problem or project; files form the basis to much ""Data Science"" [4]. As such, instruction pertaining to ""batch processing"" is a relevant leaning objective within any computer programming curriculum."
9441dcb7ec00b21a7d26448f59b7300bea7d29bb,maschinelles lernen im unterricht mit jupyter notebook,"Data Science und Big Data durchdringt in ihren diversen Facetten unser tagliches Leben– kaum ein Tag, an dem nicht verschiedene Meldungen uber technische Innovationen, Einsatzmoglichkeiten von Kunstlicher Intelligenz (KI) und Maschinelles Lernen (ML) und ihre ethischen sowie gesellschaftlichen Implikationen in den unterschiedlichen Medien diskutiert werden. Aus diesem Grund erscheint es uns immens wichtig, diese Fragestellungen und Technologien auch in den Unterricht der Sekundarstufe II zu integrieren. Um diesem Anspruch gerecht zu werden, entwickelten wir im Rahmen eines Forschungsprojekts ein Curriculum, welches wir als konkretes Unterrichtskonzept innerhalb eines Projektkurses erprobt, evaluiert weiterentwickelt wird. Bei der Implementierung entschieden wir uns, zur aktiven Umsetzung von Konzepten von ML als Plattform Jupyter Notebook mit Python zu verwenden, da diese Umgebung durch die Verbindung von Code und Hypertext zur Dokumentation und Erklarung Medienbruche im Lernprozess verringern kann. Zudem ist Python zur Implementierung der Methoden von ML sehr gut geeignet. Im Themenfeld des ML als Teilgebiet der KI legen wir den Fokus auf zwei unterschiedliche Lernverfahren um verschieden Aspekte von ML, u.A. wie Nachvollziehbarkeit unter gesellschaftlichen Gesichtspunkten zu vermitteln. Diese sind Kunstliche Neuronale Netze (bei denen die Berechnung und Bedeutung der Kantengewichte zwischen den Neuronen fur den Menschen insbesondere bei komplexeren Netzen kaum nachvollziehbar erschienen) und Entscheidungsbaume (strukturierte und gerichtete Baume zur Darstellung von Entscheidungsregeln, welche auch fur Schulerinnen und Schuler meist gut nachvollziehbares und verstandliches KI-Modell darstellen). In diesem Workshop stellen wir konkrete Umsetzungsbeispiele inklusive der Programmierung fur beide Verfahren mit Jupyter Notebook und Python als Teil einer Unterrichtssequenz vor und diskutieren diese."
cd66ccc22bd0f32347b3fab962d175ae40e74f3b,data science recruiting comforting and intertwining multidisciplinary students in the general education curriculum,"Data Science is a general education course that was introduced at Temple University by the Department of Management Information Systems in 2014 (Schuff, 2018). Every organization uses data that crosses every field and every job. The use of data is no longer just the job of technologists; it is a requirement for all who want to participate in the knowledge economy. Data is readily available in a format that the average employee can use. Whether it is web traffic data provided through Google or crime data provided by government-sponsored open data initiatives. The course, which is open to all across the university, gives students the practical, applied skills necessary to work with data. This includes its selection and assessment, analysis, visualization and presentation. Students complete a series of hands-on, computer-based in-class exercises using available software tools. The exercises are designed for beginners with little technology experience. The course outcomes include learning how to do an original data analysis to create visualizations and an infographic that tells the story with solutions to a problem. Overall the course has been very successful with robust enrollment (32 sections consisting of 1522 students since 2014) and satisfaction (average student feedback score of 4.2 out of 5). However, there are several enduring challenges: Issue 1--Recruiting students from multiple disciplines outside of the business school: Students default to staying ‘home’ preferring to take courses in their own school. To address this lack of awareness, we (a) meet with advisors across the university, (b) produce and hand out postcards about the course, (c) offer a university wide competition in data analysis, and (d) appoint student ambassadors, who are involved in their home college through student organizations and can help ‘spread the word’. Issue 2--Fear of Technology: How do you bring together students from different disciplines and teach them about things that they are not familiar with? Even today, many students that take the course are fearful of technology and data analysis since it may not have been an emphasis in their major. To address this problem, (a) we repeatedly tell the students that they do not need prior experience to succeed in the course, and (b) assign a student worker to help the ones who struggle with the course content. Issue 3—Group work is difficult for students who come from different disciplines: Each student has learned a different style for group and project work. These differences lead to different ideas and arguments on how things need to be done. With regular intervention and guidance, the students learn to work together and this has led to great project results. For example, analyzing the top 100 songs on Spotify according to danceability, energy, loudness, valence and other filters. During the presentation, I will engage the audience in a discussion around the issues, possible solutions and next steps for integrating Data Science into the general education curriculum."
26e013218a200e9bad4aa2c2a2003a19b071f1c6,teaching clustering algorithms with educlust experience report and future directions,"We share our experiences teaching university students about clustering algorithms using EduClust, an online visualization we developed. EduClust supports professors in preparing teaching material and students in visually and interactively exploring cluster steps and the effects of changing clustering parameters. We used EduClust for two years in our computer science lectures on clustering algorithms and share our experience integrating the online application in a data science curriculum. We also point to opportunities for future development."
a56d3c7ebde7ab20227867b336e00f11bf6a8304,teaching domaindriven data science publicprivate cocreation of marketdriven certificate,"This paper shows the methodology used for analyzing the technical and non-technical skills necessary for defining a university program providing a Data Science certification. The original aspects of the approach consists of the close collaboration between the organizing universities and the collaborating companies. For what concerns the technical skills, the statistics collected by the already existing programs have been validated by processing thousands of job offers worldwide. The humanistic perspective has completed the picture of the set of skills that have led to the program shown."
8eb23cef4f151487ed0ef6eb867f610ab99de136,developing a short undergraduate introduction to online machine learning,"With the growing interest in data science, machine learning is becoming an important part of a well-rounded computer science curriculum. Although more and more schools are starting to teach machine learning and data science to undergraduates, these usually cover only supervised and unsupervised learning, causing students to graduate with a limited understanding of other important areas of machine learning. In this paper, we focus on one particularly exciting area, online machine learning. This area offers a fundamentally different perspective on learning, and has interesting theoretical underpinnings in addition to a large range of practical applications. Even though the fundamentals of this area are easy to understand, it is rarely taught and is not in the ACM/IEEE CS2013 curriculum recommendations. We present a short (roughly one hour) example unit which introduces online machine learning to undergraduates, and can be included at any point in an AI, data science, or machine learning course. (For supplementary material related to this unit see: http://grail.cs.washington.edu/projects/olteaching/.) A small pilot study with 13 student responses suggests that students find this unit engaging and highly valuable."
8d088f3afaf25ab57b0819e4321da0b00b735c53,using nlp to bridge data science skills gap in namibia a survey,"Previous studies confirm that many graduates are struggling to get jobs in the industry as they lack the required skills. Finishing high school and going to university was supposed to be the way of opening up job opportunities, which is no longer the case. The gap between industries’ required skills and Higher Education Training methods is huge, even after past studies tried to find out where the problem lies. In this study, a literature survey was used to assist with the identification of existing shortcomings in training institutions, in particular the misalignment of Higher Education Training with the Industry expectations. To help understand Natural Language Processing (NLP) and how it has been applied before to solve human challenges problems. The ultimate goal is to design a model that helps bridge the skills gap between academic institutions and the industry. This model will have a component of mining data from existing curriculum documentation of Data Science, the results are to be reviewed and compared to the industry expected skillset to help design a preferred curriculum. The study used methods of research, analysis and data collection based on the mixed method of qualitative, survey distribution for deep understanding on how they are picking up this skills gap and what they recommend should be done to bridge the gap. This study is mainly focused on the Computing faculty in the Namibia University of Science and technology and First National Bank Namibia, which are considered to have or plan to have a data science department in the years to come. The results from this research are significant as they align the academic system to the skills required in the industry."
6e3e495b12509c37fb6329ba5b6b0826f927c3bb,understanding data science al ml dl,"Data science, Artificial intelligence, Machine learning, , and deep learning are just few of the terminology that almost everyone has been familiar with as the collection and analysis of data has become one of the most important aspects of the contemporary world. However, what do each of these phrases really mean? What are the distinctions between them, and how do they relate to one another? Although all of the phrases above are linked in some way, they cannot be substituted for one another. Whether you are an expert who is interested in data-driven research, a company owner who is ready to get the most out of current technology, or simply someone who wants to become more tech-savvy, this course is for you.The interdisciplinary field of data science refers to the study of gaining insight from large amounts of data. Consider, for example, the recommendation systems that are used to provide individualised recommendations to clients based on the history of their search activity. If two different customers search for different fishing-related things, such as rods and lures, and then one of those customers searches for fishing line in addition to the other products, there is a good possibility that the first client will also be interested in buying fishing line. Data science is a vast discipline that encompasses all of the activities and technology that assist develop such systems, especially those that are going to be discussed in the following paragraphs. The study of artificial intelligence is a difficult endeavour. Let's assume, however, for the purpose of clarity, that the term ""artificial intelligence"" may be used to any real-world data product. Let's continue to use the fishing analogy as our example. You want to purchase a certain model of fishing rod, but all you have is a photo of it, and you're not sure what brand it is. An artificial intelligence system is a piece of software that can analyse your photo and provide recommendations about a product name and stores where you may purchase the item. It is necessary to make advantage of machine learning and even deep learning sometimes while developing an AI product.The goal of machine learning is to instruct computers using historical information so that they can process new inputs based on previously learned patterns without the need for explicit programming. This means that the machines will be able to perform tasks without being given specific, hand-written instructions. It is difficult for a human to process millions of search queries, likes, and reviews to discover which customers commonly buy rods with lures and which customers purchase fishing line in addition to that. If it were not for machine learning, the recommendation engines that we have already mentioned above would be unattainable.Deep learning is the most talked about subfield in machine learning. It is characterised by the use of deep neural networks and complicated algorithms that are modelled after the way the human brain processes information. DL models are able to provide reliable findings from vast amounts of input data even when they are not provided with explicit instructions for which data features to examine. Imagine that you have the responsibility of identifying the fishing rods that lead to favourable reviews being posted on your website and those that lead to bad reviews being posted there. Deep neural networks have the ability to do sentiment analysis and extract significant attributes from reviews in this scenario. This contemporary book on ""Understanding Data Science (AI, ML & DL)"" focuses on the fundamentals of Data Science, illuminating how to grasp Artificial Intelligence, Machine Learning, and Deep Learning in a more holistic manner. Students in India attending colleges and universities for their M.Tech, M.Sc, or MCA degrees follow the same curriculum as outlined in the book. Keywords: Data Science, Artificial Intelligence, Machine Learning, Deep Learning"
a51457e4da6dff79e054c6429b0d0dfb35902a14,research and practice of online and offline hybrid golden course construction of data science specialty under the background of new engineering,"The Ministry of education proposed to build a deep, difficult and challenging ""golden course"", which has become the goal of university curriculum construction. Although domestic university have made some attempts and researches on the online and offline hybrid curriculum construction, the research content does not directly combine the ""golden course"" with the ""new engineering"" construction content. In view of the various problems existing in the current research, this paper integrates the existing professional talent training scheme, curriculum system, teaching resources, teaching content and other aspects of local colleges, carries out theoretical research and practice, puts forward the research and practice of ""golden course"" construction of data science specialty under the background of new engineering, and integrates the concept of new engineering construction into on-line and off-line In the design of hybrid ""golden course"", the construction mode of ""golden course"" under the characteristics of new engineering specialty in local universities is gradually formed, so as to effectively increase the quality of curriculum teaching and personnel training."
d90737b654cd30fdcff87f95b5b097c8bc0e7a87, grant institutions course variations data science all abstract only,"Data Science, often described at the intersection of computer science, statistical thinking and analysis, and subject matter expertise, has seen an exponential growth in the past few years. Courses (and entire programs) have been appearing at such a fast rate at most institutions of higher education, as well as some high schools, that comparisons between curricular and delivery models and rigorous discipline-based education research are often overlooked in order to gain competitive advantages. This study attempts to rectify that absence by evaluating, comparing, and discussing four different courses offered at two different institutions of higher education. Funded by NSF via a collaborative grant (DUE-1432438), faculty from Computer Science and Statistics departments collaborated on the development and evaluation of introductory courses in Data Science for all students, using a discipline-based education research approach. Data on students were gathered including demographics, curriculum, statistical knowledge, and attitudes towards Data Science. Post-course growth was measured, when available, and compared through formal statistical inference. End-of-course evaluations, with supplemental questions about student learning, were reviewed and will be summarized. Finally, reflections on successes, challenges, and lessons learned will be shared."
